timestamp,cell_id,rrc_setup_success_rate,handover_success_rate,call_drop_rate,throughput_mbps,prb_utilization,latency_ms,hour,day_of_week,is_weekend,anomaly_label,anomaly_type
2026-01-05 09:00:00,CELL_001,98.46563414013482,97.93746745794444,1.1796435438789183,47.56747036011329,72.52864611305226,42.733288895964094,9,0,0,0,normal
2026-01-05 10:00:00,CELL_001,98.376368613946,96.91667906553424,1.027648156578248,37.687232556653285,78.98423633795522,48.08195313979269,10,0,0,0,normal
2026-01-05 11:00:00,CELL_001,98.40307845878931,96.88390925528348,1.3142980618007858,53.895866741160944,82.66191989598644,47.32652831873336,11,0,0,0,normal
2026-01-05 12:00:00,CELL_001,98.43104360180529,97.20194747583639,1.4028018967258677,52.8025166549897,73.21871589786461,41.176160504121874,12,0,0,0,normal
2026-01-05 13:00:00,CELL_001,98.54891856750115,96.95529835050233,1.4448219360550343,44.74022787451811,77.07130511061295,42.155505094256156,13,0,0,0,normal
2026-01-05 14:00:00,CELL_001,98.64166572770033,97.3803775757625,1.4018603718120366,44.14240589320053,71.86535438024042,48.15857168762925,14,0,0,0,normal
2026-01-05 15:00:00,CELL_001,98.27508273633455,96.54747500876472,1.301501089901831,40.890068965004026,74.30778392166194,47.0145842180016,15,0,0,0,normal
2026-01-05 16:00:00,CELL_001,99.10411059297985,97.26288457619933,0.9758125982489967,47.82653101494534,63.7110448251026,39.94998167255326,16,0,0,0,normal
2026-01-05 17:00:00,CELL_001,98.65640276052955,98.3654893708408,1.1495414599230327,57.28880370183596,60.81219400485826,40.81999077778693,17,0,0,0,normal
2026-01-05 18:00:00,CELL_001,98.67243515631971,97.76509382288356,0.7090885634007453,64.77017532684954,54.95483418410038,37.866051745806814,18,0,0,0,normal
2026-01-05 19:00:00,CELL_001,99.39540923075118,98.86016481349593,0.6044690380370082,65.64746236634153,37.85184889936239,27.94485567341481,19,0,0,0,normal
2026-01-05 20:00:00,CELL_001,99.10188120111674,98.55836106733207,0.5788384125092423,73.75284189786467,46.75947006161118,27.590230671510284,20,0,0,0,normal
2026-01-05 21:00:00,CELL_001,99.5342735580313,98.02232518220207,0.6258783072245561,76.84506915332732,32.933837998945094,26.41951950104094,21,0,0,0,normal
2026-01-05 22:00:00,CELL_001,98.94603877876418,99.01744195867968,0.45932736973948407,71.57002305921505,29.670123118759367,18.523152725166607,22,0,0,0,normal
2026-01-05 23:00:00,CELL_001,99.9988282917807,98.90953075064242,0.015568345617948648,80.6980749461025,22.011153283408706,20.66945916424309,23,0,0,0,normal
2026-01-06 00:00:00,CELL_001,99.75870829694516,98.70118179451022,0.0918035251766203,80.67899627758455,18.056676359839294,23.15764195233795,0,1,0,0,normal
2026-01-06 01:00:00,CELL_001,99.27559516911917,99.03644928902013,0.2966936114283869,94.43843828670096,28.536181585444197,22.040690625252886,1,1,0,0,normal
2026-01-06 02:00:00,CELL_001,99.18951213927231,98.97957419709422,0.29171437778718845,84.35121989106705,32.141487038105204,16.47743904689377,2,1,0,0,normal
2026-01-06 03:00:00,CELL_001,99.78570581077894,98.77375898661799,0.424656342780316,67.7072807174244,36.84895930573132,24.792808481957273,3,1,0,0,normal
2026-01-06 04:00:00,CELL_001,99.24988980722458,99.03838351808544,0.5786808446280397,79.31219932293122,35.189941020646884,22.777198324300908,4,1,0,0,normal
2026-01-06 05:00:00,CELL_001,99.05552568224576,98.51359825791081,0.6246184580123683,62.76438960602011,44.784867419946245,29.96572116275301,5,1,0,0,normal
2026-01-06 06:00:00,CELL_001,98.50231049814865,97.59640619824877,0.7996165314753853,68.59255084228717,45.41981087230163,35.989503357402754,6,1,0,0,normal
2026-01-06 07:00:00,CELL_001,98.8620251643763,97.73344651028215,1.0278260254645082,56.35707959216433,55.012708027971385,42.0149959881688,7,1,0,0,normal
2026-01-06 08:00:00,CELL_001,98.81091250574626,98.80647337832185,0.9364626864312077,55.17412292050193,64.05868732891223,38.08690098276392,8,1,0,0,normal
2026-01-06 09:00:00,CELL_001,98.82529803058331,97.69785185251504,1.4494245365578835,53.96812511199906,66.01278001652642,43.614521255546954,9,1,0,0,normal
2026-01-06 10:00:00,CELL_001,98.26915597709802,98.23228177829526,1.123438717498856,39.87210507211161,73.46454816584858,49.243734113281,10,1,0,0,normal
2026-01-06 11:00:00,CELL_001,98.08675986391953,97.66329211853427,1.4922792430995753,33.61880615830084,73.83496523455928,50.486799426347055,11,1,0,0,normal
2026-01-06 12:00:00,CELL_001,98.64270871633938,97.35422565830743,1.545678313281659,40.05401903959502,78.23325633144795,51.821610752680556,12,1,0,0,normal
2026-01-06 13:00:00,CELL_001,98.70239682421669,97.25620678083331,1.2032628153272018,45.191894255096585,79.85743407081007,50.86618400902951,13,1,0,0,normal
2026-01-06 14:00:00,CELL_001,98.20939447108128,97.36511367112925,1.206888609889332,38.08332908952144,66.59717783238217,42.741943832589754,14,1,0,0,normal
2026-01-06 15:00:00,CELL_001,98.94024074742659,96.87120457002622,1.362040328209132,34.0572689885116,74.61467777674993,40.52191694962362,15,1,0,0,normal
2026-01-06 16:00:00,CELL_001,98.73537703092076,97.56994674098249,1.308166556738544,48.06710311317224,64.44475908643118,38.463531649345065,16,1,0,0,normal
2026-01-06 17:00:00,CELL_001,99.26631437028442,98.38842349345843,0.8414840695539496,63.10803134102327,51.88759016792522,38.41993727662964,17,1,0,0,normal
2026-01-06 18:00:00,CELL_001,99.04359991713558,97.85650135988008,0.6892157735614293,68.89283504013385,52.823744654941926,38.30477294163456,18,1,0,0,normal
2026-01-06 19:00:00,CELL_001,98.52109598602381,98.34632459456037,0.8522963530817582,63.96986165154324,52.46762127752902,38.02430744951232,19,1,0,0,normal
2026-01-06 20:00:00,CELL_001,99.43325975208589,98.97957710935502,0.5668522128502773,76.21301538648174,29.16208687489982,27.01588371559522,20,1,0,0,normal
2026-01-06 21:00:00,CELL_001,99.75302459545904,98.3882376542225,0.19788330205986093,84.66729121057736,32.70497907358246,27.55665737307254,21,1,0,0,normal
2026-01-06 22:00:00,CELL_001,99.35538837343606,98.68492416158524,0.10115951957599564,72.9554379439128,30.010198127290188,20.057186707112344,22,1,0,0,normal
2026-01-06 23:00:00,CELL_001,99.51045748483116,98.52954691571509,0.28691122036744793,81.43493689838904,29.75542814934759,17.612392033565712,23,1,0,0,normal
2026-01-07 00:00:00,CELL_001,99.60668093052217,98.66295634406863,0.3042612337323506,85.95211944962529,25.705766221108902,22.55023799725266,0,2,0,0,normal
2026-01-07 01:00:00,CELL_001,98.9258358364428,98.50005245713135,0.16499677593350853,87.24609360642518,23.53188864366671,21.253042256718203,1,2,0,0,normal
2026-01-07 02:00:00,CELL_001,99.98093824578426,98.50413791320004,0.39936416620041343,79.16548074085642,25.70523286463632,22.512656985148784,2,2,0,0,normal
2026-01-07 03:00:00,CELL_001,99.25590367193487,99.19332372293803,0.2728033621931656,78.81720326475084,33.111799946803494,25.398782304417878,3,2,0,0,normal
2026-01-07 04:00:00,CELL_001,99.48620689068868,98.19388543546914,0.1835943726964026,61.64806546395582,34.04625233636552,28.243088293360774,4,2,0,0,normal
2026-01-07 05:00:00,CELL_001,99.18763185404586,98.33286428059066,0.587679146195127,65.15598912606828,33.54575994767572,34.88662978773567,5,2,0,0,normal
2026-01-07 06:00:00,CELL_001,99.43000885097578,97.97204491333912,0.7544521802189661,67.20091033062293,51.272124278146606,37.26271224255047,6,2,0,0,normal
2026-01-07 07:00:00,CELL_001,99.00708998530708,98.24560985680804,0.9136194964434146,52.145841639606616,62.767913817713655,40.261119849767695,7,2,0,0,normal
2026-01-07 08:00:00,CELL_001,98.69848718731306,98.06937703339626,0.9295627003857084,51.78881918732495,56.50017260526081,44.87480989810415,8,2,0,0,normal
2026-01-07 09:00:00,CELL_001,98.47002084683106,97.81716677048499,0.894824478785234,51.33506176217449,64.83800031007458,45.475054818500325,9,2,0,0,normal
2026-01-07 10:00:00,CELL_001,98.65017698175545,97.25786139999589,1.3327438180628322,38.287253995711175,82.47661704402078,48.61649080389614,10,2,0,0,normal
2026-01-07 11:00:00,CELL_001,97.99845680657442,97.09399770774534,1.5284026783123201,41.45617483572629,87.49193568016038,51.86712337091046,11,2,0,0,normal
2026-01-07 12:00:00,CELL_001,98.70775341849237,96.87690792046318,1.5027202476166037,38.77008118658189,75.70304325925113,43.42735211808558,12,2,0,0,normal
2026-01-07 13:00:00,CELL_001,98.18109270341104,97.83865879213744,1.5828745614489494,39.15967803488861,76.85242392763266,53.033185034641754,13,2,0,0,normal
2026-01-07 14:00:00,CELL_001,98.92673917702336,97.12925968288296,1.1245167533214513,49.1618541651067,71.79969129238437,42.342582302594835,14,2,0,0,normal
2026-01-07 15:00:00,CELL_001,98.64363834432042,97.61188925623865,1.0842020379286312,46.50733301402333,78.50537786537133,47.04243105426343,15,2,0,0,normal
2026-01-07 16:00:00,CELL_001,98.86631781081331,97.90342110048941,1.229779768524139,46.61381474371265,65.748234171629,41.10022406369997,16,2,0,0,normal
2026-01-07 17:00:00,CELL_001,98.989249319087,97.7334228463244,0.9870843312368089,60.54749986723758,53.0598323841079,38.70922171870087,17,2,0,0,normal
2026-01-07 18:00:00,CELL_001,98.57890576205132,98.36344728511048,0.9035968500714444,64.80876380668235,52.114263312550555,35.741081086550096,18,2,0,0,normal
2026-01-07 19:00:00,CELL_001,98.99014488418773,98.55010823051846,0.3531347789557236,58.04827618061118,41.600262421578,26.350410409844287,19,2,0,0,normal
2026-01-07 20:00:00,CELL_001,99.49357632839441,99.06764868016599,0.40505976340385974,78.59904610909088,40.39729974982082,29.39298170351451,20,2,0,0,normal
2026-01-07 21:00:00,CELL_001,99.42692304768389,98.38826022356157,0.470859033241122,73.36415581661957,43.66541109940333,24.902617996151918,21,2,0,0,normal
2026-01-07 22:00:00,CELL_001,99.90438860914848,98.43830213998024,0.32451304150043914,85.56845565665645,28.197754215240955,23.682769502136566,22,2,0,0,normal
2026-01-07 23:00:00,CELL_001,99.75153294716921,98.77379289200434,0.3249532431083898,90.98623461822613,23.99058599149485,20.003977066203223,23,2,0,0,normal
2026-01-08 00:00:00,CELL_001,99.40903883373426,99.02381304629694,0.23149516706032275,78.14163151384767,23.832754924337824,21.186262956164114,0,3,0,0,normal
2026-01-08 01:00:00,CELL_001,99.45169827197977,98.97108876088969,0.25947470969875214,81.45279498786226,18.747236765213373,17.127293134954364,1,3,0,0,normal
2026-01-08 02:00:00,CELL_001,99.62477329605755,98.73550550573904,0.2742573154553666,81.61961809625207,30.900663849484577,19.52376225529752,2,3,0,0,normal
2026-01-08 03:00:00,CELL_001,98.90008653731412,98.02432006687424,0.4848167974465529,74.62685417203673,32.5773357059213,22.92700290659084,3,3,0,0,normal
2026-01-08 04:00:00,CELL_001,99.77656162703718,98.67661362888735,0.549300137220148,82.7054397249905,37.68493308965184,29.882936210190035,4,3,0,0,normal
2026-01-08 05:00:00,CELL_001,99.29089971980498,98.93565796803968,0.6899690584244524,63.08171687964069,59.32561351176597,36.78841303090003,5,3,0,0,normal
2026-01-08 06:00:00,CELL_001,99.38078113934078,98.24816451525591,0.7462936351787776,60.59632299013937,52.62671988198378,32.00178015305558,6,3,0,0,normal
